customer_unique_id,number_of_orders,nb_of_canceled_status,nb_of_shipped_status,nb_of_processing_status,nb_of_invoiced_status,nb_of_sellers,total_price,total_nb_of_installments,total_spent,mean_review_score,nb_of_product_categories,mean_nb_of_photos,mean_product_volume_cm3,nb_of_inactive_months,order_frequency,nb_of_late_deliveries,nb_of_late_shipping,list_of_payment_methods_['boleto' 'credit_card'],list_of_payment_methods_['boleto'],list_of_payment_methods_['credit_card' 'boleto'],list_of_payment_methods_['credit_card' 'voucher'],list_of_payment_methods_['credit_card'],list_of_payment_methods_['debit_card'],list_of_payment_methods_['voucher' 'credit_card'],list_of_payment_methods_['voucher'],list_of_payment_methods_other,seller_states_list_['mg' 'sp'],seller_states_list_['mg'],seller_states_list_['pr' 'sp'],seller_states_list_['pr'],seller_states_list_['rj' 'sp'],seller_states_list_['sc' 'sp'],seller_states_list_['sp' 'mg'],seller_states_list_['sp' 'pr'],seller_states_list_['sp' 'sc'],seller_states_list_['sp'],seller_states_list_other,customer_state_ba,customer_state_ce,customer_state_df,customer_state_es,customer_state_go,customer_state_ma,customer_state_mg,customer_state_ms,customer_state_mt,customer_state_pa,customer_state_pe,customer_state_pr,customer_state_rj,customer_state_rs,customer_state_sc,customer_state_sp
85f1c5f9eee209d9dfb0a3e155209511,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.5592365694000552,0.20510548871415868,-0.35560952367775117,0.759759350211704,-0.9821662594428795,0.3378970259420306,-0.6720282705033618,-0.3333876639983788,-0.10538258705187123,1.208681691148668,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
860f75391be5698f015d3b234e7576d6,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.27850962233738136,-0.6600843063030603,-0.23571403511792993,0.759759350211704,0.6875746013052997,0.3378970259420306,0.8394430370779778,-0.9636815468904996,-0.3196361226632115,-0.36915130394208295,0.8367886837624875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8614ac51282d77ed22393201f26ca405,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.1718265089106868,-0.40052736779789455,-0.2116203517355271,-1.0213594699269317,-0.9821662594428795,-0.8312993101299978,-0.17832462455324888,-1.38387746881858,-0.3196361367773692,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
861e2a5848de1a3e8fa544236a8369f9,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.19169799007589955,0.8972573247279338,-0.08858398810207617,0.759759350211704,-0.9821662594428795,-0.4415671981059884,-0.6767503509099965,0.29690621889374197,-0.3196361296078875,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
862b2c6ccf4352c087cd60cdac498b48,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.6135661979021867,-0.31400838829617267,-0.33088152676256327,0.759759350211704,0.6875746013052997,1.1173612499900496,-0.6873822742795359,-1.38387746881858,-0.3196361384394014,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
862bcdd9344546914b93a16397a78791,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,1.2513691838444092,-0.6600843063030603,0.2936206079912596,0.31447964517704513,-0.9821662594428795,-0.8312993101299978,-0.37132155503791336,0.29690621889374197,-0.31963613248923767,-0.36915130394208295,2.0439868452468004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8689b3e15d4b16cfd05ecf597a523453,0.919063553460698,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.30806585671492465,-0.40052736779789455,0.019730163052700454,0.5816474681978403,-0.9821662594428795,-0.8312993101299978,-0.800074868032965,0.08680825792970172,-0.31963612911719425,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869be6f00b4c49e72f9a1e2033baa9f0,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.4673029334001385,-0.6600843063030603,-0.3100821814052703,0.759759350211704,0.6875746013052997,2.286557586062078,0.6788343636155072,1.5574939846779836,-0.31963611242187673,-0.36915130394208295,-0.3704094777218255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86a78c9e5114f4ed30887d4fd8153d9e,0.47806066382956497,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.25126869502288607,2.1085230377520405,-0.030840994891765457,0.31447964517704513,0.6875746013052997,-0.051835086081978884,-0.29715881981714765,1.7675919456420237,3.9654351209997163,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86b0aa3acd7e8f7427c8915780f5cd27,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,1.2825865244175896,1.762447119745153,0.31641497171779626,-0.13080005985761378,-0.9821662594428795,-0.4415671981059884,-0.5845394187976147,-0.12328970303433855,-0.3195002891474325,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
86b3fe2ecd895fa35d303e2a49b3130b,0.919063553460698,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.0903132326180476,0.29162446821588056,1.2202606016194444,-0.6651357058992046,0.6875746013052997,-0.8312993101299978,-0.17761776098317592,-0.9636815468904996,-0.3196360399652564,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86b59358310b208f822e416e59c96672,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.2353208612508161,0.7242193657244901,-0.2365836585096515,0.759759350211704,-0.9821662594428795,1.507093362014059,0.9624488861980446,0.29690621889374197,-0.31963613073563185,-0.36915130394208295,0.8367886837624875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86bfc49565a9ca52fcbf861fcc1e67a4,1.8010693327229639,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.4786729189116547,0.8972573247279338,0.6044853933731326,-2.293587198597386,0.6875746013052997,1.7297974260277786,-0.7511407061328348,-0.9636815468904996,-0.31963609572357016,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
86df00dc5fd68f4dd5d5945ca19f3ed6,4.006083780878629,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,5.46427817312408,9.549155274900123,9.335985096838769,0.759759350211704,-0.9821662594428795,-0.8312993101299978,-0.39160042794984146,0.7171021408218224,-0.31963603368328164,-0.36915130394208295,4.458383168215426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
87315ceb47e77d03a1c90474e228db6c,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.3012209535984199,0.20510548871415868,-0.23767836089687747,0.759759350211704,-0.9821662594428795,1.1173612499900496,-0.35457699997634984,1.977689906606064,-0.2125093688427025,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
873e4275daabf5ab6eff5331277244a4,1.8010693327229639,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.6081201294649301,-0.2274894087944508,0.8596431273676666,-2.293587198597386,-0.9821662594428795,-0.8312993101299978,-0.401317732765598,-0.3333876639983788,-0.16965865612637,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8746f1ba2e19bcf8bc03a946a0923d78,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.6068313401752118,0.9837763042296558,0.2068424243608813,0.759759350211704,0.6875746013052997,-0.5714779021139916,3.272154571229766,0.29690621889374197,-0.31963606392361416,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
874fc5237d72429de2ac99ce7d897a07,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.6597621339980949,-0.05445144979100699,-0.3684492572849341,0.759759350211704,-0.9821662594428795,-0.5714779021139916,-0.5818355690760244,-1.1737795078545399,2.894167303091404,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87603dde65ee7120467ddda1a883bb24,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.587618573535855,-0.48704634729961643,-0.36600408092468173,0.759759350211704,0.6875746013052997,1.1173612499900496,-0.6885410670173604,0.7171021408218224,-0.3196357639047203,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876a8881e182fb3a64af97b737cfe889,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.6938434507706497,-0.6600843063030603,-0.4069479963796186,0.759759350211704,-0.9821662594428795,3.066021810110097,-0.7430622653320014,1.977689906606064,-0.31884845370860115,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
876c5f7ffcad19a82c0da218ecf56ba3,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.06351092905034887,-0.5735653268013383,-0.165468926793693,0.759759350211704,0.6875746013052997,-0.8312993101299978,-0.34629163190090495,-0.7535835859264594,-0.3196361225135005,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878d1683076172a5b7ffc7126ba99acd,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.39341234745628034,-0.31400838829617267,-0.326799412253188,0.759759350211704,0.6875746013052997,-0.5714779021139916,-0.4299950939964254,-0.9636815468904996,-0.3196361394898537,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87914dda99d76004bfd05778028fa7e8,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.7100490424006634,-0.6600843063030603,0.09712664491591812,0.31447964517704513,0.6875746013052997,-0.8312993101299978,0.323809238564537,0.08680825792970172,-0.31963609553403777,-0.36915130394208295,0.8367886837624875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
879ee1f90476a2fad74aec4f9c9961b3,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.4950217093516369,-0.6600843063030603,0.024088510874740197,-1.0213594699269317,-0.9821662594428795,-0.8312993101299978,-0.39722057272829014,-0.3333876639983788,-0.31963580004590864,2.7865146862394186,0.8367886837624875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87a7c3090f96d9da963125a0d7f8193a,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.2954930011996712,0.1185865092124368,-0.2313659181593222,-0.13080005985761378,0.6875746013052997,-0.4415671981059884,4.710100479596144,1.5574939846779836,-0.31963613049084755,-0.36915130394208295,0.8367886837624875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87ae4c644c15d9c6b6f826dfec33b340,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.42150795397214263,-0.31400838829617267,-0.30342188931102637,0.759759350211704,0.6875746013052997,-0.051835086081978884,-0.5319302285003841,0.5070041798577822,-0.31963612335971986,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87b3f231705783eb2217e25851c0a45d,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.39876346929066514,0.5511814067210463,0.04758880417808603,-0.5760797648922727,0.6875746013052997,0.7276291379660401,1.1777525768858301,-0.7535835859264594,-0.3196361463034419,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87c907fa30dd1bd3709c84b912b50c7f,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.03555400768601001,-0.6600843063030603,-0.15005101560164155,0.31447964517704513,0.6875746013052997,-0.051835086081978884,-0.4843617866126898,0.08680825792970172,-0.3196359982625501,-0.36915130394208295,-0.3704094777218255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87c9e7ba960e4c2e6bd786b162adc639,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,3.739591705860845,-0.2274894087944508,1.2045562262512963,0.759759350211704,-0.9821662594428795,-0.8312993101299978,-0.7226675131462909,-0.7535835859264594,-0.31963538016452253,-0.36915130394208295,-0.3704094777218255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87cbc22f48d2542614a44cd025238a35,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.7248603130098739,-0.31400838829617267,-0.4166263931863078,-0.13080005985761378,-0.9821662594428795,-0.5714779021139916,-0.09321129796004199,0.5070041798577822,2.894167303091404,-0.36915130394208295,2.0439868452468004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88055311adcee315a7c05930e3849363,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.5105489740106912,-0.6600843063030603,-0.34913338712528375,-0.13080005985761378,0.6875746013052997,-0.4415671981059884,0.19532809375824955,-0.7535835859264594,-0.31963614091581005,-0.36915130394208295,-0.3704094777218255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8816ea7c1592bcab312eae9352996067,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.7224832127643931,-0.48704634729961643,-0.3944458812656923,-0.13080005985761378,-0.9821662594428795,-0.8312993101299978,-0.7522746675977059,1.5574939846779836,-0.31841880084045615,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88388502f20df20b31ccd1a4aca9e898,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.6365639267831626,-0.5735653268013383,-0.3728382976972699,0.759759350211704,-0.9821662594428795,2.286557586062078,-0.7430622653320014,0.29690621889374197,-0.31963587396312626,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8897ea56bce6fe37a39cb2ec40898102,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.650597410160097,-0.6600843063030603,-0.40295795964113146,-0.5760797648922727,-0.9821662594428795,-0.8312993101299978,-0.4640249740638705,-1.38387746881858,-0.31963612549096415,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88a8f123107a063acbdd1c90f3d8adea,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.47134113984125636,0.29162446821588056,-0.284065095697648,-0.13080005985761378,0.6875746013052997,1.1173612499900496,-0.18406064860547997,0.5070041798577822,-0.3196361318712081,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88c11a241bcbd239da19623bb23891a9,0.03705777419843196,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,-1.2644125636058585,-0.15770710624777123,-0.2274894087944508,-0.2712458238173292,0.759759350211704,-0.9821662594428795,-0.051835086081978884,-0.37132155503791336,-1.38387746881858,-0.3196361226922275,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88ecb91d6d5e47ebdc2129cd046b0935,2.2420722223540968,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,0.3526534524807382,2.9737128327692592,0.6032474588978586,-1.0213594699269317,2.357315462053479,-0.4415671981059884,-0.13376904378389823,1.7675919456420237,0.10887097652979129,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88f21f18f1c3152b023a22a0f42bdab3,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.5936042837925474,-0.6600843063030603,-0.38055236872501164,0.31447964517704513,0.6875746013052997,0.3378970259420306,-0.42926119192913653,-0.12328970303433855,-0.31963609462803716,-0.36915130394208295,-0.3704094777218255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
88fcb680dc8cd2e540010c0750b78242,-0.40394511543270106,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,-0.5686876908579905,-0.14097042929272888,-0.36625985251048215,-0.13080005985761378,-0.9821662594428795,-0.8312993101299978,-0.5444451900688883,0.08680825792970172,-0.31963614144509533,-0.36915130394208295,-0.3704094777218255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8901b2526349d372dd0bdf8d77af656d,0.47806066382956497,-0.08846878473744017,-0.1329692272580548,-0.06695557088817639,-0.06171094082006288,0.24971488208165796,3.745319658259594,-0.48704634729961643,1.288265150852069,0.759759350211704,0.6875746013052997,1.1173612499900496,1.7149688901412516,0.08680825792970172,0.10887097652979129,-0.36915130394208295,4.458383168215426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
